Transaction ID,Date,Time,Store Name,Store Type,Region,Brand,Product,Quantity,Unit Price,Total,Payment Method
TRX-000451,2025-05-15,18:28:46,"Naga Express Mart",convenience,Region V,Mevius,"Mevius Sky Blue 20s",2,160,320,GCash
TRX-000452,2025-05-14,20:48:53,"Aling Nena Store",sari-sari,NCR,Marlboro,"Marlboro Ice Blast 20s",1,165,165,GCash
TRX-000452,2025-05-14,20:48:53,"Aling Nena Store",sari-sari,NCR,Winston,"Winston Red 10s",2,75,150,GCash
TRX-000452,2025-05-14,20:48:53,"Aling Nena Store",sari-sari,NCR,Camel,"Camel Blue 20s",1,155,155,GCash
TRX-000453,2025-06-06,06:51:09,"Romblon Store",sari-sari,MIMAROPA,Marlboro,"Marlboro Red 20s",2,160,320,GCash
TRX-000453,2025-06-06,06:51:09,"Romblon Store",sari-sari,MIMAROPA,Philip Morris,"Philip Morris Red 20s",2,140,280,GCash
TRX-000453,2025-06-06,06:51:09,"Romblon Store",sari-sari,MIMAROPA,Mighty,"Mighty Red 20s",2,130,260,GCash
TRX-000454,2025-06-05,06:23:48,"Balibago Store",sari-sari,Region III,Mighty,"Mighty Red 20s",2,130,260,Maya
TRX-000455,2025-06-27,07:00:03,"Vigan Central Store",sari-sari,Region I,Hope,"Hope Luxury Red 20s",2,120,240,GCash
TRX-000455,2025-06-27,07:00:03,"Vigan Central Store",sari-sari,Region I,Mevius,"Mevius Sky Blue 20s",2,160,320,GCash
TRX-000456,2025-05-14,20:24:13,"Cotabato Central",grocery,BARMM,Marlboro,"Marlboro Gold 20s",2,160,320,GCash
TRX-000457,2025-06-22,19:37:20,"Dolores Mart",sari-sari,Region III,Fortune,"Fortune Menthol 20s",2,130,260,Cash
TRX-000458,2025-05-31,12:34:33,"Lahug Store",sari-sari,Region VII,Marlboro,"Marlboro Ice Blast 20s",1,165,165,Cash
TRX-000459,2025-05-24,07:38:45,"Rosa Store",sari-sari,Region IV-A,Camel,"Camel Yellow 20s",2,155,310,GCash
TRX-000459,2025-05-24,07:38:45,"Rosa Store",sari-sari,Region IV-A,More,"More Menthol 20s",1,140,140,GCash
TRX-000460,2025-04-14,18:43:29,"Lapaz Market",grocery,Region VI,Mevius,"Mevius Purple 20s",2,160,320,Maya
TRX-000461,2025-05-20,08:41:12,"Highway Store",sari-sari,Region III,Fortune,"Fortune Red 20s",1,130,130,Cash
TRX-000462,2025-06-13,18:03:50,"Makati Convenience",convenience,NCR,Marlboro,"Marlboro Ice Blast 20s",1,165,165,GCash
TRX-000463,2025-06-28,20:55:23,"Dau Market Store",grocery,Region III,Mevius,"Mevius Purple 20s",1,160,160,Maya
TRX-000464,2025-06-10,08:23:36,"Commonwealth Mart",grocery,NCR,Winston,"Winston Lights 20s",2,150,300,Maya
TRX-000464,2025-06-10,08:23:36,"Commonwealth Mart",grocery,NCR,Camel,"Camel Yellow 20s",2,155,310,Maya
TRX-000465,2025-06-29,06:44:36,"Santiago Express",sari-sari,Region II,Fortune,"Fortune Red 20s",2,130,260,GCash
TRX-000465,2025-06-29,06:44:36,"Santiago Express",sari-sari,Region II,Camel,"Camel Menthol 20s",1,155,155,GCash
TRX-000466,2025-05-26,17:40:47,"Commonwealth Mart",grocery,NCR,Mevius,"Mevius Purple 20s",2,160,320,Cash
TRX-000466,2025-05-26,17:40:47,"Commonwealth Mart",grocery,NCR,Mighty,"Mighty Red 10s",2,65,130,Cash
TRX-000466,2025-05-26,17:40:47,"Commonwealth Mart",grocery,NCR,Hope,"Hope Luxury Red 20s",1,120,120,Cash
TRX-000467,2025-06-24,13:40:24,"Legazpi Central",grocery,Region V,Mighty,"Mighty Menthol 20s",1,130,130,GCash
TRX-000467,2025-06-24,13:40:24,"Legazpi Central",grocery,Region V,Winston,"Winston Menthol 20s",2,150,300,GCash
TRX-000467,2025-06-24,13:40:24,"Legazpi Central",grocery,Region V,Camel,"Camel Menthol 20s",1,155,155,GCash
TRX-000468,2025-05-19,07:21:44,"Vigan Central Store",sari-sari,Region I,Mighty,"Mighty Premium 20s",1,140,140,Maya
TRX-000468,2025-05-19,07:21:44,"Vigan Central Store",sari-sari,Region I,Marlboro,"Marlboro Gold 20s",1,160,160,Maya
TRX-000468,2025-05-19,07:21:44,"Vigan Central Store",sari-sari,Region I,Camel,"Camel Yellow 20s",1,155,155,Maya
TRX-000469,2025-06-02,06:31:46,"Cubao Central Store",sari-sari,NCR,More,"More Menthol 20s",2,140,280,Cash
TRX-000469,2025-06-02,06:31:46,"Cubao Central Store",sari-sari,NCR,Camel,"Camel Yellow 20s",2,155,310,Cash
TRX-000470,2025-04-05,08:55:51,"Laoag Express Mart",grocery,Region I,Marlboro,"Marlboro Ice Blast 20s",2,165,330,Maya
TRX-000470,2025-04-05,08:55:51,"Laoag Express Mart",grocery,Region I,Fortune,"Fortune Red 20s",1,130,130,Maya
TRX-000471,2025-04-11,20:37:01,"Ate Rose Store",sari-sari,NCR,Philip Morris,"Philip Morris Red 20s",1,140,140,GCash
TRX-000471,2025-04-11,20:37:01,"Ate Rose Store",sari-sari,NCR,Winston,"Winston Lights 20s",2,150,300,GCash
TRX-000471,2025-04-11,20:37:01,"Ate Rose Store",sari-sari,NCR,Mevius,"Mevius Purple 20s",1,160,160,GCash
TRX-000472,2025-06-25,19:18:38,"Cogeo Mart",grocery,Region IV-A,Camel,"Camel Menthol 20s",1,155,155,Cash
TRX-000472,2025-06-25,19:18:38,"Cogeo Mart",grocery,Region IV-A,Fortune,"Fortune Menthol 20s",1,130,130,Cash
TRX-000473,2025-06-12,17:10:36,"Ate Rose Store",sari-sari,NCR,Winston,"Winston Lights 20s",1,150,150,GCash
TRX-000474,2025-06-12,17:24:31,"Cotabato Central",grocery,BARMM,Marlboro,"Marlboro Gold 20s",1,160,160,Maya
TRX-000475,2025-04-10,06:04:22,"Balibago Store",sari-sari,Region III,Fortune,"Fortune Red 20s",1,130,130,GCash
TRX-000476,2025-04-05,08:01:27,"Palawan Central Store",grocery,Region IV-B,Camel,"Camel Blue 20s",2,155,310,Maya
TRX-000476,2025-04-05,08:01:27,"Palawan Central Store",grocery,Region IV-B,Marlboro,"Marlboro Ice Blast 20s",1,165,165,Maya
TRX-000477,2025-05-20,06:29:12,"Tacloban Central",grocery,Region VIII,Mighty,"Mighty Red 20s",2,130,260,Cash
TRX-000477,2025-05-20,06:29:12,"Tacloban Central",grocery,Region VIII,Mevius,"Mevius Blue 20s",1,160,160,Cash
TRX-000478,2025-05-09,20:14:55,"Mandalagan Store",sari-sari,Region VI,Camel,"Camel Menthol 20s",2,155,310,Cash
TRX-000478,2025-05-09,20:14:55,"Mandalagan Store",sari-sari,Region VI,Winston,"Winston Red 10s",1,75,75,Cash
TRX-000479,2025-04-06,18:22:47,"Clark Convenience",convenience,Region III,Winston,"Winston Menthol 20s",1,150,150,Maya
TRX-000479,2025-04-06,18:22:47,"Clark Convenience",convenience,Region III,Mighty,"Mighty Red 10s",2,65,130,Maya
TRX-000479,2025-04-06,18:22:47,"Clark Convenience",convenience,Region III,Winston,"Winston Blue 20s",2,150,300,Maya
TRX-000480,2025-04-15,08:32:10,"Butuan Central",grocery,Region XIII,Winston,"Winston Red 20s",2,150,300,Maya
TRX-000480,2025-04-15,08:32:10,"Butuan Central",grocery,Region XIII,Winston,"Winston Red 10s",2,75,150,Maya
TRX-000481,2025-04-25,07:52:34,"Mandalagan Store",sari-sari,Region VI,Camel,"Camel Menthol 20s",1,155,155,GCash
TRX-000482,2025-05-19,17:17:21,"Ate Rose Store",sari-sari,NCR,Mevius,"Mevius Purple 20s",1,160,160,Cash
TRX-000483,2025-06-28,06:02:40,"Commonwealth Mart",grocery,NCR,Winston,"Winston Menthol 20s",1,150,150,Cash
TRX-000483,2025-06-28,06:02:40,"Commonwealth Mart",grocery,NCR,Philip Morris,"Philip Morris Red 20s",2,140,280,Cash
TRX-000483,2025-06-28,06:02:40,"Commonwealth Mart",grocery,NCR,Hope,"Hope Luxury Red 20s",2,120,240,Cash
TRX-000484,2025-05-13,20:18:32,"Grace Sari-Sari",sari-sari,NCR,Marlboro,"Marlboro Red 20s",2,160,320,Maya
TRX-000485,2025-06-26,17:43:02,"IT Park Mart",convenience,Region VII,Mevius,"Mevius Sky Blue 20s",1,160,160,GCash
TRX-000485,2025-06-26,17:43:02,"IT Park Mart",convenience,Region VII,Mevius,"Mevius Blue 20s",1,160,160,GCash
TRX-000486,2025-05-21,06:57:13,"Buhangin Store",sari-sari,Region XI,Marlboro,"Marlboro Ice Blast 20s",1,165,165,Cash
TRX-000487,2025-05-30,18:57:55,"Lacson Mart",convenience,Region VI,Winston,"Winston Lights 20s",1,150,150,Maya
TRX-000487,2025-05-30,18:57:55,"Lacson Mart",convenience,Region VI,Philip Morris,"Philip Morris Red 20s",2,140,280,Maya
TRX-000488,2025-05-06,19:25:01,"IT Park Mart",convenience,Region VII,Marlboro,"Marlboro Ice Blast 20s",1,165,165,Maya
TRX-000488,2025-05-06,19:25:01,"IT Park Mart",convenience,Region VII,More,"More Menthol 20s",1,140,140,Maya
TRX-000488,2025-05-06,19:25:01,"IT Park Mart",convenience,Region VII,More,"More Menthol 20s",1,140,140,Maya
TRX-000489,2025-06-03,12:43:54,"Matina Market",sari-sari,Region XI,Camel,"Camel Blue 20s",1,155,155,Maya
TRX-000489,2025-06-03,12:43:54,"Matina Market",sari-sari,Region XI,More,"More Menthol 20s",1,140,140,Maya
TRX-000489,2025-06-03,12:43:54,"Matina Market",sari-sari,Region XI,Hope,"Hope Luxury Red 20s",1,120,120,Maya
TRX-000490,2025-04-04,08:12:09,"Tacloban Central",grocery,Region VIII,Winston,"Winston Red 20s",1,150,150,GCash
TRX-000490,2025-04-04,08:12:09,"Tacloban Central",grocery,Region VIII,Hope,"Hope Luxury Red 20s",1,120,120,GCash
TRX-000490,2025-04-04,08:12:09,"Tacloban Central",grocery,Region VIII,Marlboro,"Marlboro Ice Blast 20s",1,165,165,GCash
TRX-000491,2025-04-24,06:21:02,"Makati Convenience",convenience,NCR,Camel,"Camel Yellow 20s",2,155,310,Maya
TRX-000492,2025-05-18,17:56:51,"BGC Express Mart",convenience,NCR,More,"More Menthol 20s",2,140,280,Maya
TRX-000493,2025-05-31,20:48:38,"BGC Express Mart",convenience,NCR,Mighty,"Mighty Red 20s",1,130,130,Maya
TRX-000494,2025-05-07,13:50:07,"Tacloban Central",grocery,Region VIII,Winston,"Winston Red 10s",2,75,150,Cash
TRX-000495,2025-05-21,12:18:19,"Lacson Mart",convenience,Region VI,Marlboro,"Marlboro Red 20s",1,160,160,Maya
TRX-000495,2025-05-21,12:18:19,"Lacson Mart",convenience,Region VI,Hope,"Hope Luxury Red 20s",2,120,240,Maya
TRX-000496,2025-06-03,19:18:34,"BGC Express Mart",convenience,NCR,Winston,"Winston Menthol 20s",2,150,300,Cash
TRX-000497,2025-06-01,13:40:51,"Balibago Store",sari-sari,Region III,Fortune,"Fortune Red 20s",1,130,130,GCash
TRX-000497,2025-06-01,13:40:51,"Balibago Store",sari-sari,Region III,Marlboro,"Marlboro Ice Blast 20s",2,165,330,GCash
TRX-000497,2025-06-01,13:40:51,"Balibago Store",sari-sari,Region III,Philip Morris,"Philip Morris Red 20s",2,140,280,GCash
TRX-000498,2025-04-12,06:21:38,"Santiago Express",sari-sari,Region II,Camel,"Camel Menthol 20s",2,155,310,Cash
TRX-000499,2025-06-15,12:53:16,"Buhangin Store",sari-sari,Region XI,Mevius,"Mevius Purple 20s",2,160,320,GCash
TRX-000499,2025-06-15,12:53:16,"Buhangin Store",sari-sari,Region XI,Fortune,"Fortune Red 20s",2,130,260,GCash
TRX-000500,2025-05-31,06:32:34,"Balibago Store",sari-sari,Region III,Winston,"Winston Red 10s",2,75,150,GCash
TRX-000501,2025-04-03,17:02:11,"Santo Domingo Store",sari-sari,Region IV-A,Winston,"Winston Red 10s",2,75,150,Cash
TRX-000501,2025-04-03,17:02:11,"Santo Domingo Store",sari-sari,Region IV-A,Winston,"Winston Red 20s",2,150,300,Cash
TRX-000502,2025-06-06,07:24:51,"Tuguegarao Central",grocery,Region II,Mighty,"Mighty Red 10s",1,65,65,Cash
TRX-000502,2025-06-06,07:24:51,"Tuguegarao Central",grocery,Region II,Fortune,"Fortune Red 20s",1,130,130,Cash
TRX-000503,2025-06-21,13:37:09,"Mandalagan Store",sari-sari,Region VI,More,"More Menthol 20s",1,140,140,GCash
TRX-000504,2025-05-12,13:07:33,"Romblon Store",sari-sari,MIMAROPA,Winston,"Winston Lights 20s",2,150,300,GCash
TRX-000504,2025-05-12,13:07:33,"Romblon Store",sari-sari,MIMAROPA,Mevius,"Mevius Purple 20s",2,160,320,GCash
TRX-000504,2025-05-12,13:07:33,"Romblon Store",sari-sari,MIMAROPA,Philip Morris,"Philip Morris Red 20s",1,140,140,GCash
TRX-000505,2025-07-01,20:37:33,"Zamboanga Central",grocery,Region IX,Mighty,"Mighty Menthol 20s",1,130,130,GCash
TRX-000505,2025-07-01,20:37:33,"Zamboanga Central",grocery,Region IX,Mevius,"Mevius Blue 20s",2,160,320,GCash
TRX-000505,2025-07-01,20:37:33,"Zamboanga Central",grocery,Region IX,Marlboro,"Marlboro Ice Blast 20s",1,165,165,GCash
TRX-000506,2025-06-11,19:43:12,"IT Park Mart",convenience,Region VII,Winston,"Winston Blue 20s",1,150,150,Maya
TRX-000506,2025-06-11,19:43:12,"IT Park Mart",convenience,Region VII,Mevius,"Mevius Sky Blue 20s",1,160,160,Maya
TRX-000506,2025-06-11,19:43:12,"IT Park Mart",convenience,Region VII,Winston,"Winston Lights 20s",1,150,150,Maya
TRX-000507,2025-05-07,13:44:09,"Tuguegarao Central",grocery,Region II,Mevius,"Mevius Blue 20s",1,160,160,Maya
TRX-000507,2025-05-07,13:44:09,"Tuguegarao Central",grocery,Region II,Mighty,"Mighty Premium 20s",1,140,140,Maya
TRX-000508,2025-05-24,06:16:22,"Ortigas Store",grocery,NCR,Winston,"Winston Red 20s",2,150,300,Cash
TRX-000508,2025-05-24,06:16:22,"Ortigas Store",grocery,NCR,Winston,"Winston Red 10s",1,75,75,Cash
TRX-000508,2025-05-24,06:16:22,"Ortigas Store",grocery,NCR,Marlboro,"Marlboro Gold 20s",1,160,160,Cash
TRX-000509,2025-05-27,13:07:57,"Romblon Store",sari-sari,MIMAROPA,Mevius,"Mevius Blue 20s",2,160,320,GCash
TRX-000510,2025-05-02,07:25:54,"Legazpi Central",grocery,Region V,Mevius,"Mevius Purple 20s",1,160,160,Cash
TRX-000510,2025-05-02,07:25:54,"Legazpi Central",grocery,Region V,Winston,"Winston Lights 20s",1,150,150,Cash
TRX-000510,2025-05-02,07:25:54,"Legazpi Central",grocery,Region V,Marlboro,"Marlboro Ice Blast 20s",1,165,165,Cash
TRX-000511,2025-04-05,18:04:45,"Aling Nena Store",sari-sari,NCR,Fortune,"Fortune Menthol 20s",1,130,130,Cash
TRX-000511,2025-04-05,18:04:45,"Aling Nena Store",sari-sari,NCR,Hope,"Hope Luxury Red 20s",2,120,240,Cash
TRX-000512,2025-04-29,19:45:34,"Tacloban Central",grocery,Region VIII,Marlboro,"Marlboro Red 20s",2,160,320,GCash
TRX-000513,2025-04-02,13:53:39,"Palawan Central Store",grocery,Region IV-B,Camel,"Camel Blue 20s",2,155,310,GCash
TRX-000513,2025-04-02,13:53:39,"Palawan Central Store",grocery,Region IV-B,Hope,"Hope Luxury Red 20s",1,120,120,GCash
TRX-000514,2025-06-04,08:43:55,"Dau Market Store",grocery,Region III,Fortune,"Fortune Menthol 20s",1,130,130,Cash
TRX-000515,2025-04-10,13:16:09,"Butuan Central",grocery,Region XIII,Marlboro,"Marlboro Ice Blast 20s",2,165,330,Cash
TRX-000515,2025-04-10,13:16:09,"Butuan Central",grocery,Region XIII,Mighty,"Mighty Premium 20s",1,140,140,Cash
TRX-000515,2025-04-10,13:16:09,"Butuan Central",grocery,Region XIII,More,"More Menthol 20s",1,140,140,Cash
TRX-000516,2025-04-19,17:38:12,"CDO Central Store",grocery,Region X,Mighty,"Mighty Menthol 20s",2,130,260,Maya
TRX-000516,2025-04-19,17:38:12,"CDO Central Store",grocery,Region X,Winston,"Winston Lights 20s",1,150,150,Maya
TRX-000517,2025-06-20,06:40:51,"Buhangin Store",sari-sari,Region XI,Fortune,"Fortune Menthol 20s",1,130,130,Maya
TRX-000518,2025-05-28,17:44:01,"Mactan Store",sari-sari,Region VII,Hope,"Hope Luxury Red 20s",2,120,240,GCash
TRX-000518,2025-05-28,17:44:01,"Mactan Store",sari-sari,Region VII,Camel,"Camel Blue 20s",2,155,310,GCash
TRX-000519,2025-06-10,12:28:57,"Romblon Store",sari-sari,MIMAROPA,Mevius,"Mevius Blue 20s",2,160,320,Maya
TRX-000520,2025-04-13,17:03:51,"Bel-Air Mini Mart",mini-mart,NCR,Mevius,"Mevius Blue 20s",2,160,320,Maya
TRX-000520,2025-04-13,17:03:51,"Bel-Air Mini Mart",mini-mart,NCR,Winston,"Winston Blue 20s",2,150,300,Maya
TRX-000520,2025-04-13,17:03:51,"Bel-Air Mini Mart",mini-mart,NCR,Camel,"Camel Blue 20s",2,155,310,Maya
TRX-000521,2025-04-28,17:57:11,"Baguio Central",grocery,CAR,Mevius,"Mevius Blue 20s",1,160,160,GCash
TRX-000521,2025-04-28,17:57:11,"Baguio Central",grocery,CAR,Marlboro,"Marlboro Red 20s",1,160,160,GCash
TRX-000522,2025-06-03,06:22:34,"CDO Central Store",grocery,Region X,Philip Morris,"Philip Morris Red 20s",2,140,280,Cash
TRX-000523,2025-05-06,06:36:52,"Naga Express Mart",convenience,Region V,Winston,"Winston Blue 20s",2,150,300,Cash
TRX-000523,2025-05-06,06:36:52,"Naga Express Mart",convenience,Region V,Camel,"Camel Blue 20s",1,155,155,Cash
TRX-000523,2025-05-06,06:36:52,"Naga Express Mart",convenience,Region V,Marlboro,"Marlboro Ice Blast 20s",2,165,330,Cash
TRX-000524,2025-05-20,18:32:16,"Mactan Store",sari-sari,Region VII,Winston,"Winston Blue 20s",1,150,150,Cash
TRX-000524,2025-05-20,18:32:16,"Mactan Store",sari-sari,Region VII,Marlboro,"Marlboro Red 20s",1,160,160,Cash
TRX-000524,2025-05-20,18:32:16,"Mactan Store",sari-sari,Region VII,Camel,"Camel Blue 20s",1,155,155,Cash
TRX-000525,2025-05-04,12:07:14,"Cotabato Central",grocery,BARMM,Mevius,"Mevius Purple 20s",2,160,320,GCash
TRX-000525,2025-05-04,12:07:14,"Cotabato Central",grocery,BARMM,Marlboro,"Marlboro Gold 20s",2,160,320,GCash
TRX-000526,2025-06-17,13:22:25,"Makati Convenience",convenience,NCR,More,"More Menthol 20s",2,140,280,Maya
TRX-000527,2025-04-13,18:49:23,"Dolores Mart",sari-sari,Region III,Marlboro,"Marlboro Ice Blast 20s",1,165,165,Cash
TRX-000527,2025-04-13,18:49:23,"Dolores Mart",sari-sari,Region III,Marlboro,"Marlboro Red 20s",1,160,160,Cash
TRX-000528,2025-05-10,19:10:57,"Mandalagan Store",sari-sari,Region VI,Marlboro,"Marlboro Gold 20s",2,160,320,GCash
TRX-000528,2025-05-10,19:10:57,"Mandalagan Store",sari-sari,Region VI,Fortune,"Fortune Red 20s",2,130,260,GCash
TRX-000529,2025-05-26,12:12:54,"Buhangin Store",sari-sari,Region XI,Mevius,"Mevius Blue 20s",2,160,320,Cash
TRX-000530,2025-06-03,17:36:58,"Cogeo Mart",grocery,Region IV-A,Marlboro,"Marlboro Ice Blast 20s",1,165,165,Cash
TRX-000531,2025-05-31,06:43:50,"Mang Juan Sari-Sari",sari-sari,NCR,Camel,"Camel Blue 20s",1,155,155,Maya
TRX-000532,2025-06-22,17:31:32,"Santo Domingo Store",sari-sari,Region IV-A,Winston,"Winston Red 20s",2,150,300,Maya
TRX-000532,2025-06-22,17:31:32,"Santo Domingo Store",sari-sari,Region IV-A,Fortune,"Fortune Red 20s",2,130,260,Maya
TRX-000533,2025-05-24,07:47:56,"Lacson Mart",convenience,Region VI,Winston,"Winston Lights 20s",1,150,150,GCash
TRX-000534,2025-05-20,19:29:06,"Dau Market Store",grocery,Region III,Mighty,"Mighty Red 10s",1,65,65,GCash
TRX-000534,2025-05-20,19:29:06,"Dau Market Store",grocery,Region III,More,"More Menthol 20s",2,140,280,GCash
TRX-000535,2025-04-19,07:10:13,"Lacson Mart",convenience,Region VI,More,"More Menthol 20s",1,140,140,Cash
TRX-000536,2025-06-21,20:11:32,"Tuguegarao Central",grocery,Region II,Marlboro,"Marlboro Red 20s",1,160,160,Cash
TRX-000536,2025-06-21,20:11:32,"Tuguegarao Central",grocery,Region II,Marlboro,"Marlboro Red 20s",1,160,160,Cash
TRX-000537,2025-06-14,12:23:07,"Dau Market Store",grocery,Region III,Marlboro,"Marlboro Ice Blast 20s",1,165,165,GCash
TRX-000537,2025-06-14,12:23:07,"Dau Market Store",grocery,Region III,Mevius,"Mevius Blue 20s",2,160,320,GCash
TRX-000538,2025-06-16,19:38:20,"Santo Domingo Store",sari-sari,Region IV-A,Marlboro,"Marlboro Red 20s",1,160,160,GCash
TRX-000538,2025-06-16,19:38:20,"Santo Domingo Store",sari-sari,Region IV-A,Marlboro,"Marlboro Ice Blast 20s",1,165,165,GCash
TRX-000539,2025-06-22,07:32:11,"Naga Express Mart",convenience,Region V,Winston,"Winston Red 20s",2,150,300,GCash
TRX-000540,2025-04-10,12:01:17,"Dau Market Store",grocery,Region III,Mevius,"Mevius Purple 20s",2,160,320,Maya
TRX-000540,2025-04-10,12:01:17,"Dau Market Store",grocery,Region III,Winston,"Winston Menthol 20s",2,150,300,Maya
TRX-000541,2025-04-16,07:54:45,"Grace Sari-Sari",sari-sari,NCR,Camel,"Camel Menthol 20s",2,155,310,Cash
TRX-000542,2025-04-05,20:21:45,"Cogeo Mart",grocery,Region IV-A,Winston,"Winston Blue 20s",1,150,150,Maya
TRX-000542,2025-04-05,20:21:45,"Cogeo Mart",grocery,Region IV-A,Winston,"Winston Red 20s",2,150,300,Maya
TRX-000543,2025-06-17,13:28:41,"Legazpi Central",grocery,Region V,Hope,"Hope Luxury Red 20s",1,120,120,Maya
TRX-000543,2025-06-17,13:28:41,"Legazpi Central",grocery,Region V,Camel,"Camel Yellow 20s",1,155,155,Maya
TRX-000543,2025-06-17,13:28:41,"Legazpi Central",grocery,Region V,Winston,"Winston Red 10s",2,75,150,Maya
TRX-000544,2025-06-17,12:25:50,"GenSan Central",grocery,Region XII,Mighty,"Mighty Red 20s",1,130,130,Maya
TRX-000544,2025-06-17,12:25:50,"GenSan Central",grocery,Region XII,Hope,"Hope Luxury Red 20s",1,120,120,Maya
TRX-000545,2025-04-18,19:29:02,"Aling Nena Store",sari-sari,NCR,Camel,"Camel Yellow 20s",2,155,310,Maya
TRX-000546,2025-04-07,13:51:13,"Balibago Store",sari-sari,Region III,Mighty,"Mighty Menthol 20s",1,130,130,Maya
TRX-000547,2025-04-14,13:32:47,"Bel-Air Mini Mart",mini-mart,NCR,Winston,"Winston Red 10s",2,75,150,Cash
TRX-000547,2025-04-14,13:32:47,"Bel-Air Mini Mart",mini-mart,NCR,Fortune,"Fortune Red 20s",1,130,130,Cash
TRX-000547,2025-04-14,13:32:47,"Bel-Air Mini Mart",mini-mart,NCR,Mevius,"Mevius Sky Blue 20s",2,160,320,Cash
TRX-000548,2025-05-02,13:24:01,"Baguio Central",grocery,CAR,Winston,"Winston Red 20s",2,150,300,Maya
TRX-000548,2025-05-02,13:24:01,"Baguio Central",grocery,CAR,Philip Morris,"Philip Morris Red 20s",1,140,140,Maya
TRX-000548,2025-05-02,13:24:01,"Baguio Central",grocery,CAR,Marlboro,"Marlboro Gold 20s",2,160,320,Maya
TRX-000549,2025-04-14,18:33:16,"Balibago Store",sari-sari,Region III,Winston,"Winston Red 10s",1,75,75,Cash
TRX-000550,2025-05-21,19:32:10,"Romblon Store",sari-sari,MIMAROPA,Mighty,"Mighty Menthol 20s",2,130,260,Maya
TRX-000551,2025-05-23,18:28:50,"IT Park Mart",convenience,Region VII,Winston,"Winston Blue 20s",2,150,300,Maya
TRX-000552,2025-04-08,07:37:57,"Real Convenience",convenience,Region IV-A,Camel,"Camel Menthol 20s",1,155,155,Maya
TRX-000553,2025-05-02,20:34:18,"Butuan Central",grocery,Region XIII,Fortune,"Fortune Red 20s",1,130,130,Cash
TRX-000553,2025-05-02,20:34:18,"Butuan Central",grocery,Region XIII,Winston,"Winston Lights 20s",1,150,150,Cash
TRX-000553,2025-05-02,20:34:18,"Butuan Central",grocery,Region XIII,Philip Morris,"Philip Morris Red 20s",1,140,140,Cash
TRX-000554,2025-04-08,18:12:44,"Matina Market",sari-sari,Region XI,Mighty,"Mighty Premium 20s",1,140,140,GCash
TRX-000554,2025-04-08,18:12:44,"Matina Market",sari-sari,Region XI,Camel,"Camel Menthol 20s",1,155,155,GCash
TRX-000555,2025-06-21,19:14:38,"Mandalagan Store",sari-sari,Region VI,Winston,"Winston Lights 20s",2,150,300,Cash
TRX-000556,2025-05-05,19:19:52,"Tacloban Central",grocery,Region VIII,Winston,"Winston Red 10s",1,75,75,GCash
TRX-000556,2025-05-05,19:19:52,"Tacloban Central",grocery,Region VIII,Mevius,"Mevius Purple 20s",2,160,320,GCash
TRX-000557,2025-05-16,13:11:47,"Mabolo Store",sari-sari,Region VII,Winston,"Winston Menthol 20s",1,150,150,Maya
TRX-000557,2025-05-16,13:11:47,"Mabolo Store",sari-sari,Region VII,Winston,"Winston Menthol 20s",2,150,300,Maya
TRX-000558,2025-06-15,12:13:31,"Santiago Express",sari-sari,Region II,Hope,"Hope Luxury Red 20s",2,120,240,Maya
TRX-000558,2025-06-15,12:13:31,"Santiago Express",sari-sari,Region II,Fortune,"Fortune Menthol 20s",2,130,260,Maya
TRX-000559,2025-05-23,08:41:37,"Vigan Central Store",sari-sari,Region I,Marlboro,"Marlboro Ice Blast 20s",1,165,165,Cash
